text,label
sesuai digambar n tp sayang aku belum mengerti pakenya,1
paket sudah dterimaexpress bgt thank y sis,1
kualitas dan pelayanan bagus,1
tks gan barang sdh sampe bungkusnya jg lumayan rapi,1
barang sudah sampe sesuai dengan pesanan cepet lagi thx matras yoga,1
pengiriman agak lama padahal jne hari packing bagusamprapi sukses selalu,1
rekomend banget respon cepat barang cepat sampai n bagus sesuai deskripsi bakal langganan nih,1
bener recommended banget responnya cepat udah dicek keasliannya top banget pokoknya sukses terus buat lapaknya,1
terima kasih barang sudah sampai bahannya bagus warna putih gading hampir mirip krem,1
pesanan sesuai okee proses cepat pengiriman juga cepat cuma sehari langsung datang,1
produk tdk ssuai gambar trus ad bagian yg sdh cacat ketika d charge sbntar adaptor sdh panas berlebihan thx,0
barang sesuai dengan fotopacking aman pokoknya aman dan rekomendasi,1
fast sellerbarang diterima dengan amansesuai dengan gambarkualitas juga ok recommended,1
paket udh tiba dlm keadaan segel paten dan isinya lengkap tp blm di coba akhirnya sy gunakan jadi wifi extender di lantai gak perlu pake kabel lan colokin power di setting di laptop langsung operated mantap dah,1
barang sesuai cepat sampainya,1
rekomended seller best pokoknya,1
barang sesuai harga mantab makyuss,1
barang baik sesuai pesanan tpi sayangnya barang tidak lgsg kirim saat pemesanan saat di tanya tidak di jelaskan dengan alasan yang jelas hanya disuruh menunggu,0
barang bagus berfungsi semua tapi saya order hitam dikasih putih,1
barang mantapsesuai harapan pengiriman jg cepat,1
produk sesuai deskripsi recomended seller,1
barang ok makasih buanyak,1
jam bagus dan harga terjangkau makasih,1
biarkan bintang yg berbicara thx gan,1
barang ori n cepat sampai thanks,1
barang sudah sampai sesuai deskripsi dan berfungsi dengan baik semoga awet,1
barang sesuai pesanancuma kardusnya bukan setelannya tpi tdk apmaksih,1
respon cepat dan barang diterima sesuai harus beli disini dehh,1
barang sesuai pesanan mantullll,1
packing standar pengiriman cepat barang sangat baik terima kasih banyak,1
pelayanan baik pengiriman cepat,1
mantap lah jangan ragu beli di toko ini recomended,1
putanginamoo bobo gago,1
sesuai descripsi terimakasihhhh,1
gak rugi beli kapel ama binih,1
mantap sesuai deskripsi penju cepat tanggap,1
makasih barang dahsampe,1
bintang berbicara good reseller,1
siptrims y saybarang ny ud nyampk dg slamat dan ok,1
mantap barang sdh sampai warna sesuai pengiriman cepat dpt harga murah meriah pas flash sale lg hehe nuhun ya bro,1
cocok buat rumahan network simple and straight forward tinggal colok and nyala,1
cepat barang sesuai pesanan bekerja dengan baik,1
cakeeeppp rapi packing rapih recommended seller,1
barang good sesuai gambar,1
sesuai harga berfungsi dg baik,1
barang sudah sampai dengan baik kualitas oke thanks gan,1
pesanan sesuai deskripsiseller terpercaya,1
sesuai deskripsi packing rapi,1
barang sdh terimathx,1
recommended store and seller good job gan,1
barang sesuai deskripsi semoga awet,1
barang bagus kabel panjang usb,1
daebak nyaman dipakai dan sesuai dengan gambar,1
bahan nya ringan gk kaku dipakek,1
packing nya kurang baik,1
walau barang yg datang ada lecet sedikit boxnya penyok gapapa keep da good work gan,0
barang sudah diterima belum dicoba semua semoga awet,1
barang telah sampaithanks boss,1
thanks gan barang berfungsi dg baik,1
recommended respon cepat barang sesuai pesanan,1
barang bagus walaupun saya harus ke toko buat retur tapi overall sukses terus buat multikomputer,1
a,1
bagus sesuai dengan expectasi jempol deh buat jam ini,1
barang sudah mendarat kak joosss bgt kak brg nya dan pst nya sy sangat bahagia bisa mendapatkan jam ini secara flash sale trima kasih tokopedia dan trima kasih juga utk kk pmilik toko ini sukses slalu,1
poooool,1
barang oke fast respon juga,1
mantab fast respon,1
produknya bagus sesuai deskripsi yg ditawarkan,1
sesuai dengan harapan bahan bagus pack bagus nice,1
bisa digunakan dengan lancar,1
bagus terimakasih kirimannya,1
produk berfungsi dgn baiktapi binding controllernya masih banyak missjadi harus di set lagi yg harusnya maju kedepan malah mundur kebelakang pas di jalanintp overall fungsi lainnya ok aja ko,1
barang sudah di terima dan test running oke semoga bisa tahan lama charger nya thanks om,1
kualitas brg bagus harga murah respon seller dan pengiriman jg baik dan cepat,1
ya begitulahbata gitu lho,1
bagus barangnya mantap agan agan terimakasih,1
packing rapi proses cepet recomended seller,1
terima kasih,1
barang sudah diterima dan sesuai pesanan,1
saya sangat puas dengan barang yang anda kirimterima kasih,1
barangnya sesuai packing lumayan la nyampe hari udah dicoba bagus barangnya,1
mantap makasih gannn,1
proses cepat tidak mengecewakan recomended seller deh hehe,1
murah boleh lah tapi jangan kedekut kasih dus buat packing nya jadi barang ga ancur macam nih,0
mantaaaaaaaaaaaaaaaaaaaaaaaappppppppppppppppppppppppppppppp,1
barang cepat sampai dan responsive,0
barang sesuai descripsi dan paking rapi,1
respon cepat ampservice bagusmakasih,1
terima kasih pesanan sudah terima,1
barang sesuai dan bagus,1
barang sudah diterima dan sesuaindengan pesanan,1
paket sudah diterima dengan baik terima kasih,1
barang sesuai pesanan dan tepat waktu thks gan,1
normallllllllllll bagussssssssss,1
lumayan lah buat jalan jalan,0
ok barang respon dan pelayanan,1
barang oke dan seller terpercaya,1
brg bgs sesuai merk dan foto recommended,1
sesuai pesanan amp cepat responnya thank you,1
barang cepat sampai dan rapi,1
respon cepatpngiriman cepat pula,1
proses cepat dan kualitas nya juga mantap,1
produk bagus amp sesuai,1
respon pengiriman dan kualitas mantaaaaf,1
okeeeeeeeeeeeeeeeeeeeeeee,1
barangnya cakep bagus like original ga nyesel cuma kurir gosend nya bikin kesel nyampe mya lama,1
barang ok banget sepatu jadi rapi dan gak berdebu,1
barangnya ok pengiriman sangat cepat sekali,1
barang sesuai pesanan fast response,1
tolong tingkatkan respons cepat minta kirim gojek same day malah sampe nya besok,0
sepatunya berbeda dengan fotonya tingkatkan profesionalisme agar tidak memalukan sebagai official store bata,0
respon cepat pengiriman cepat barang sesuai pesanan terima kasih,1
kualitas produk sangat baik sesuai dan berfungsi dengan baik packing sangat baik pelayanan ramah dan pengiriman sangat cepat recommended seller terima kasih,1
mantap barang baik dan sesuai dengan pesanan terima kasih,1
respon cepat dan ramah packing rapi barang bagus dan sampai dgn selamat,1
kemasan nya bagus dn rapi brgnya berkualitas top sm seller ini,1
barang bagus maksih barangnya,1
voltase sama v tapi amperenya beda lebih kecil dari yg ada di fotoketerangannya yg di foto ampere yg di kirim ampere,0
diterima lancar jaya terima kasih,1
barang bagus sesuai deskripsi tapi respon kurang baik,1
pengiriman cepat packing oke ngrakitnya cukup mudah amp cepat kualitas barang oke,1
thanks barang sudah sampai gan kualitas sesuai harga,1
barang ok sesuai sama gambar tiba tepat waktu pelayanan mantap keren,1
pas mantaaaaaaaappppp top bgt barang berkualitas intinya puaaaaaaassss thanks kerjasamanya gan,1
sudah diterima dgn aman,1
quality ok tp motifnya baby boy pdhl request baby girl,1
barang sudah sampai packing bagus dan rapipengiriman cepat penjualnya ramah banget barang mantappppp semoga awet dan berfungsi dengan baik recomended seller y,1
terima kasih barang sudah diterima ya sukses terus gan,1
terimakasih barang sudah di terima pengiriman sangat lama karena kendala kurir minta hari dateng hari overall bagus memuaskan pelayanan seller good,1
sesuai fast respon and shipping,1
mantaappppppppppppppppp,1
sesuai harga lah pas diskon ribu kain standard jaitan lumayan,1
jooooooooooooooooooooooooooooos,1
pengiriman cepat packing sangat tebal dan aman belum di coba semoga awet dan baik saja nanti kalo sdah dicoba,1
oke,1
penjual tidak responsif item dalam box tidak lengkap tidak bisa di gunakan not recommended seller,0
respon cepetbarang bagus sesuai gambar,1
terimakasih barangnya sudah sampai kualitasnya bagus,1
jampt promo lama sampainya,1
terima kasihhhhhhhhhh,1
barang bagus recomended seller terima kasih sebelumnya,1
recommended seller pengirimannya cepat dan barang diterima dalam kondisi baik,1
alhamdulillah barang sudah kami terima sesuai pesanan packing good barang bagus tinggal di pasang semoga awet dan yang paling penting bermanfaat terima kasih dan kami senang berbisnis dengan anda,1
alhamdulillah mantap sesuai yg d harapken,1
barangnya sip pengirimannya cepat top bgt,1
barang ori harga bersaing seller responsif dan informatif recommended,1
barang sesuai pesaanan kualitas mantab,1
sesuai dengan gambar persis plus ini bagus banget sendalnya terlihat mahal top deh pokoknya,1
respon cepat pengiriman juga cepat sayang packing kurang baik plastik sudah menggunakan bubble wrap tapi box jam nya penyok sampai gepeng lebih baik packing menggunakan dua kotak trims,1
oksdh smp,1
semoga bisa kerja sama bos,1
pelayanan memuaskan ane salah beli dan bisa dituker,1
warna merahnya pekat cocok dipadu dgn sepatu warna putih dan hitam,1
barang nya sesuai masih segel dan expire date nya masih jauh,1
barang diterima dengan baik dan cepat,1
kenapa barang yang datang tidak sesuai yang saya pesan saya sudah terlanjur tekan transaksi selesai mudahan pesanan saya yang sedang proses sesuai dengan pesanan saya,0
mantap jiwa gan keren abis hahaha,1
mantulll sdh x nya ngorder di toko inimakasih gan mngkin kl order banyak bs kasik potongan yaa nexthehee,1
mantab,1
packing rapih warna dan tipe yang di beli juga sesuai,1
barang sesuai pesanan gan,1
terbaik dan pengiriman sangat rapih mohon di pertahankan gan,1
resi telat diinput tapi barang udah sampemantapp brodoepic for life,1
fast respond fast delivery good product best price,1
keren pokoknya mantul,1
mantap pak barang sesuai pesanan mudahan bisa tahan lama,1
sdh sampai sesuai pesananterima kasih,1
pengiriman cepat pesanan sesuai dengan deskripsi,1
barang sudah sampai trima kasih gan,1
pengiriman cepat tepat up jossss,1
kerennnn bgt lahfast respon dan pelayanan nya ramah,1
bagussangat bagussesuai hargapelayanan amp responnya juga baikrekomended seller,1
biar bintang yang berbicara tentang kualitas,1
sip,1
makasih gan ntar order lagii oke banget deh,1
barang sesuai dengan foto warna hitam untuk penutup lubang air nya agak susah nutupnya karna karet dengan lubangnya ukuran nya hampir sama besar jadi susah masuk mudahan awet yaaa harganya terjangkau dibanding yg lain,1
adem nyaman enak dipakai terima kasih seller recommended deh,1
mantap barang sesuai deskripsi,1
proses cpt barang ada cacat sedikit tp sesuai denghan harga,1
barang belum keterima ketangan saya karna pengirimannya sampai sabtu jadi blm tau kondisi barangnya,0
pelayanan sangat baik mantaaapp,0
harga oke kualitas oke,1
makasih gan alhamdulillah langsung print,1
mantap tinta original hasil print sempurna thank you gan,1
pengirimannya cepat dan barangnyaa bagus,1
murah meriah semoga awet seller ok amp pengiriman cepaaattt,1
pelayanan cepat dan baik,1
barang nya gak bisa baca data cuma bisa charger saja,0
good packing rapi barang tidak ada cacat,1
terima kasih barang sudah sampe,1
mantep,1
product sesuai gambar dan deskripsi mantap,1
jujur pedagangnya masalah berat tidak ditambahtambah sehingga pembeli tidak rugi misalkan disini kotak hanya kg di tempat lain kg malah ada yang jadi walau harga sama namun kalau beli banyak lebih enak beli disini karena ongkos jadi murah,1
thanks gan barang sudah di terima dgn baik,1
barang sesuai deskripsi respon toko dan pengirimannya juga cepat maaf baru bisa kasih ulasannya sekarang,1
makasih bosss pesanan udah nyampai tujuan,1
thanks bosss,1
mantaaaaaaaaaaaaaaaaaaav,1
product sesuai dgn budget,0
respond cepat pelayanan sangat memuaskan,1
maaf telat kasih ulasan soalx sy baru pulang dinas,1
barang sudah sampai gan thx,0
cepat dan sesuai speck recommended sales,1
ok barang dah diterimaaaaaaa,1
wah makasih ya gan barang nya sudah dicoba dan bisa semua nya,1
pengiriman cepat smpai,1
barang sesuai gambar kemasan baik dan pengiriman cepat terima kasih,1
ini produk bagus packing juga bagus cocok untuk hadiah buat orang tua,1
pesan barang cepat bgt sampenya,1
barang sudah mendarat dengan selamat gan,0
barang sudah datang nice,1
bagus dan awet bgt bgt,1
sudah terima barangnya bagus thanks,1
kualitas n harga ok recommend,1
sip barang sesuai dengan yg ditawarkan ok,1
bagus mudah dipakai,1
barang bagus respon cepet pengiriman jg cepet terimakasih,1
mantap keren bagus berkualitas,1
barang sesuai packing rapih,1
terimakasih pesanan telah sampai semoga bisa awet dan sukses selalu,1
belom dicoba semoga oke barangnya,1
barang sesuai pesanan recommended seller,1
sip lah makasih gan btw yg abu abu bahannya beda sendiri yg lain jadi ngiri v ahahahah,1
barang sesuai pesanan makasih,1
barang cepat sampai dan cepat respon,1
jam sdh diterima bagus sesuai deskripsi,1
terimakasih sudah di coba dan aman ke tiga tiganya,1
mantaappppppp raket nya,1
bagussssssssssssssssss,1
good quality fast response thank u,1
okkkk cepetttttt sesuaiiiijosss maju terusss,1
tq gan,1
barang sesuai pesanan n cepat sampai,1
thanks gan paket dh sampai barang ok dn sesuai pesanan recomended seller,1
barang dah sampai dengan selamat dan barang blm saya coba settingrespon penjual,1
barang nya bagus sesuai dengan yang di gambar,1
sempurna dengan harga terjangkau tapi kualitas hebat casio mantap,1
bagus brg mantap sesuai pesanan,1
produk sudah diterima dengan baik packaging aman produknya kecil yah terima kasih,1
barang sesuai deskripsi pengiriman cepat recomended seller,1
bagus pengiriman cepat,1
thanks,1
pengirimannya cepat skali pelayanan memuaskan,1
bersihkan rubber dengan butterfly cleaner ini gampang banget noda debu minyak bekas lem mudah terangkat good good good,1
lumayan terima kasih,1
barang sesuai tampilan dan cepat tiba terima kasih,1
mantep bang agak kecewa dikit sih masalah pengiriman hehe tapii barangnya good recom bgt deh,1
bungkus rapi cepat pengiriman sudah di coba ada lampunya dan bisa semua,1
barang ok lancar jaya pas dipake terima kasih yah,1
ini jam yang sangat bagus,1
produk bagus packing bagus ketepatan barang bagus dan pengiriman cepat recommend,1
lancar flaahdisk yg gk lancar bab saya,1
sudah sampai makasih,1
paket sudah diterima gan mantap,1
barang bagussesuai pesanantop lah pokoknya,1
sip gan barang bagus,1
bagus dan berfungsi baik,1
barang sesuaipengiriman standard,1
sesuai harga terimakasih,1
pengiriman cepat dan barangnya bagus tp hanya bingungnya bagaimana cara pemasangannya trims seller sukses selalu,1
puassssss barang ga ada cacatnya respon cepat,1
produk kettler sesuai dgn deskripsi dan foto pengiriman cepat dan seller fast response,1
produk bagus dan original hanya saja cara packing nya tanpa kardus overall ok,1
sudah terima terimakasih,1
mantap barang ny bosthanks yya,1
semua oksemoga awet thankssss,1
barang oke pengiriman cepat,1
respon cepat rekomendasi seller,1
barang sesuai pesanan harga paling okepengiriman juga sesuai harapanthanks,1
barang sesuai deskripsi respon penjual dan pengiriman cukup cepat barang belum dicoba,1
brangx udh smpe cepet jga dtengx tpi syg ko hpx gx bisa nyala pas dcas,0
terima kasihbarang sudah sampai,1
mantaaaaab mantaaaaab,1
super puas barang bagus proses order dan kirim cepat,1
baru dipakai hari udah gk bisa nyala lcdnya,0
terimakasih barang cepat sampai,1
pengiriman cepat thx ya gan,1
trimksh pengiriman cepaaat,1
order pake gojek tanggal des baru dikirim tanggal des dengan berbagai macam alasan padahal barangnya bagus,1
mantap bos fast respon sukses selalu ya bos,1
barang sesuai dg deskripsi penjual responsif kooperatif dn ramah pengiriman cepat kemasan pengiriman rapi dan aman,1
good produckpelayanan ramah,1
barang sampai sesuai deskripsi,1
sippseller sdh konfirmasi sebelumnya untuk warna,1
barang bagus paking rapih dan tiba dengan cepat,1
trimakasih kk produk sangat sangat sangat bagusn mulus macam amoy senang bisa berbisnis d hari berikutnya datangnya juga sangat cepat hari jak kk,1
barang sesuai order thank you,1
barang bagus tp pengiriman pake jne lambat parah,1
alhamdulillah respon cptbrg cpt datang,1
recomended seller respon cepat barang sesuai pesanan mantap,1
